Applicant_ID,Age,Employment_Type,Monthly_Net_Income,Total_Existing_EMIs,CIBIL_Score,Is_First_Loan,Requested_Loan_Amount,Requested_Tenure_Months,Average_Monthly_Bank_Balance,Number_of_Bounced_Transactions_Last_6M,Default
KAGGLE024457,30,Salaried,4500.0,855.0,,0,10000,,,,0
KAGGLE024458,29,Salaried,6041.666666666667,604.1666666666667,,0,7000,,,,0
KAGGLE024459,33,Salaried,4500.0,855.0,,0,10000,,,,0
KAGGLE024460,29,Salaried,4583.0,824.9399999999999,,0,10000,,,,0
KAGGLE024461,27,Salaried,6066.666666666667,606.6666666666667,,0,7000,,,,0
KAGGLE024462,28,Salaried,4083.0,816.6,,0,10000,,,,1
KAGGLE024463,31,Salaried,4583.0,824.9399999999999,,0,10000,,,,0
KAGGLE024464,33,Salaried,6074.166666666667,1336.3166666666668,,0,16400,,,,0
KAGGLE024465,27,Salaried,6075.0,850.5000000000001,,0,10000,,,,0
KAGGLE024466,34,Salaried,6080.0,912.0,,0,11000,,,,0
KAGGLE024467,27,Salaried,6083.0,790.7900000000001,,0,9200,,,,0
KAGGLE024468,30,Salaried,4083.0,816.6,,0,10000,,,,1
KAGGLE024469,28,Salaried,6083.333333333333,1277.5,,0,15600,,,,0
KAGGLE024470,27,Salaried,4583.333333333333,824.9999999999999,,0,10000,,,,0
KAGGLE024471,27,Salaried,6083.333333333333,1095.0,,0,13000,,,,0
KAGGLE024472,31,Salaried,6083.333333333333,1277.5,,0,15000,,,,0
KAGGLE024473,31,Salaried,4583.333333333333,824.9999999999999,,0,10000,,,,0
KAGGLE024474,32,Salaried,6083.333333333333,790.8333333333334,,0,9600,,,,0
KAGGLE024475,31,Salaried,4583.333333333333,824.9999999999999,,0,10000,,,,0
KAGGLE024476,32,Salaried,4583.333333333333,824.9999999999999,,0,10000,,,,0
KAGGLE024477,34,Salaried,6083.333333333333,1703.3333333333335,,0,20675,,,,0
KAGGLE024478,32,Salaried,6083.333333333333,486.66666666666663,,0,6000,,,,0
KAGGLE024479,32,Salaried,6083.333333333333,729.9999999999999,,0,8500,,,,0
KAGGLE024480,27,Salaried,6083.333333333333,851.6666666666667,,0,10000,,,,0
KAGGLE024481,27,Salaried,4583.333333333333,824.9999999999999,,0,10000,,,,0
KAGGLE024482,29,Salaried,6083.333333333333,973.3333333333333,,0,12000,,,,0
KAGGLE024483,31,Salaried,6083.333333333333,973.3333333333333,,0,12000,,,,0
KAGGLE024484,29,Salaried,4583.333333333333,824.9999999999999,,0,10000,,,,0
KAGGLE024485,32,Salaried,4583.333333333333,824.9999999999999,,0,10000,,,,0
KAGGLE024486,28,Salaried,4583.333333333333,824.9999999999999,,0,10000,,,,0
KAGGLE024487,27,Salaried,6083.333333333333,1399.1666666666667,,0,17000,,,,0
KAGGLE024488,28,Salaried,6083.333333333333,973.3333333333333,,0,12000,,,,0
KAGGLE024489,34,Salaried,4583.333333333333,824.9999999999999,,0,10000,,,,0
KAGGLE024490,28,Salaried,6083.333333333333,1277.5,,0,15000,,,,0
KAGGLE024491,27,Salaried,4651.0,837.18,,0,10000,,,,0
KAGGLE024492,35,Salaried,4666.666666666667,840.0,,0,10000,,,,0
KAGGLE024493,31,Salaried,6083.333333333333,547.5,,0,6800,,,,0
KAGGLE024494,33,Salaried,4666.666666666667,840.0,,0,10000,,,,0
KAGGLE024495,33,Salaried,4666.666666666667,840.0,,0,10000,,,,0
KAGGLE024496,28,Salaried,6083.333333333333,1277.5,,0,15000,,,,0
KAGGLE024497,27,Salaried,4687.75,843.795,,0,10000,,,,0
KAGGLE024498,28,Salaried,6084.0,1155.96,,0,14000,,,,0
KAGGLE024499,28,Salaried,6089.416666666667,365.365,,0,4200,,,,0
KAGGLE024500,29,Salaried,4750.0,855.0,,0,10000,,,,0
KAGGLE024501,27,Salaried,6100.0,1525.0,,0,18000,,,,0
KAGGLE024502,27,Salaried,6100.0,1220.0,,0,15000,,,,0
KAGGLE024503,32,Salaried,6100.0,610.0,,0,7200,,,,0
KAGGLE024504,34,Salaried,5616.0,1235.52,,0,15000,,,,1
KAGGLE024505,27,Salaried,6116.666666666667,183.5,,0,2100,,,,0
KAGGLE024506,34,Salaried,4750.0,855.0,,0,10000,,,,0
KAGGLE024507,28,Salaried,6125.0,857.5000000000001,,0,10000,,,,0
KAGGLE024508,30,Salaried,6127.0,857.7800000000001,,0,10000,,,,0
KAGGLE024509,32,Salaried,6127.25,980.36,,0,12000,,,,0
KAGGLE024510,34,Salaried,4833.333333333333,821.6666666666666,,0,10000,,,,0
KAGGLE024511,27,Salaried,6131.666666666667,1655.5500000000002,,0,19950,,,,0
KAGGLE024512,34,Salaried,6133.333333333333,1226.6666666666667,,0,15000,,,,0
KAGGLE024513,29,Salaried,4833.333333333333,821.6666666666666,,0,10000,,,,0
KAGGLE024514,32,Salaried,4833.333333333333,821.6666666666666,,0,10000,,,,0
KAGGLE024515,28,Salaried,4841.666666666667,823.0833333333335,,0,10000,,,,0
KAGGLE024516,27,Salaried,4816.666666666667,1156.0,,0,16000,,,,1
KAGGLE024517,35,Salaried,6166.666666666667,431.66666666666674,,0,5000,,,,0
KAGGLE024518,34,Salaried,6166.666666666667,1418.3333333333335,,0,17000,,,,0
KAGGLE024519,27,Salaried,4917.0,835.8900000000001,,0,10000,,,,0
KAGGLE024520,29,Salaried,6166.666666666667,986.6666666666667,,0,12000,,,,0
KAGGLE024521,27,Salaried,6166.666666666667,986.6666666666667,,0,12100,,,,0
KAGGLE024522,32,Salaried,6166.666666666667,123.33333333333334,,0,1200,,,,0
KAGGLE024523,28,Salaried,6166.666666666667,678.3333333333334,,0,7800,,,,0
KAGGLE024524,29,Salaried,4500.0,855.0,,0,10000,,,,1
KAGGLE024525,32,Salaried,6166.666666666667,1233.3333333333335,,0,15000,,,,0
KAGGLE024526,30,Salaried,6166.666666666667,863.3333333333335,,0,10500,,,,0
KAGGLE024527,30,Salaried,6166.666666666667,616.6666666666667,,0,7625,,,,0
KAGGLE024528,28,Salaried,5000.0,850.0000000000001,,0,10000,,,,0
KAGGLE024529,33,Salaried,6166.666666666667,1726.666666666667,,0,20500,,,,0
KAGGLE024530,29,Salaried,6166.666666666667,2096.666666666667,,0,25000,,,,0
KAGGLE024531,29,Salaried,6166.666666666667,740.0,,0,9000,,,,0
KAGGLE024532,32,Salaried,5666.666666666667,93.33333333333334,,0,1000,,,,1
KAGGLE024533,28,Salaried,6166.666666666667,1480.0,,0,18000,,,,0
KAGGLE024534,29,Salaried,4500.0,855.0,,0,10000,,,,1
KAGGLE024535,32,Salaried,6166.666666666667,431.66666666666674,,0,5000,,,,0
KAGGLE024536,30,Salaried,6166.666666666667,1171.6666666666667,,0,14000,,,,0
KAGGLE024537,30,Salaried,5000.0,850.0000000000001,,0,10000,,,,0
KAGGLE024538,32,Salaried,5000.0,850.0000000000001,,0,10000,,,,0
KAGGLE024539,32,Salaried,6166.666666666667,123.33333333333334,,0,1800,,,,0
KAGGLE024540,30,Salaried,5000.0,850.0000000000001,,0,10000,,,,0
KAGGLE024541,28,Salaried,4500.0,855.0,,0,10000,,,,1
KAGGLE024542,35,Salaried,6166.666666666667,678.3333333333334,,0,8200,,,,0
KAGGLE024543,28,Salaried,6166.666666666667,431.66666666666674,,0,5450,,,,0
KAGGLE024544,34,Salaried,6167.0,616.7,,0,7200,,,,0
KAGGLE024545,35,Salaried,5000.0,850.0000000000001,,0,10000,,,,0
KAGGLE024546,29,Salaried,6167.0,863.3800000000001,,0,10000,,,,0
KAGGLE024547,29,Salaried,6167.0,1110.06,,0,13000,,,,0
KAGGLE024548,28,Salaried,4500.0,855.0,,0,10000,,,,1
KAGGLE024549,33,Salaried,5000.0,850.0000000000001,,0,10000,,,,0
KAGGLE024550,34,Salaried,5000.0,850.0000000000001,,0,10000,,,,0
KAGGLE024551,28,Salaried,5000.0,850.0000000000001,,0,10000,,,,0
KAGGLE024552,34,Salaried,6188.0,928.1999999999999,,0,11000,,,,0
KAGGLE024553,32,Salaried,6190.0,557.1,,0,6400,,,,0
KAGGLE024554,32,Salaried,6195.5,557.595,,0,7000,,,,0
KAGGLE024555,29,Salaried,6196.666666666667,743.6,,0,8725,,,,0
KAGGLE024556,28,Salaried,6200.0,992.0,,0,12000,,,,0
KAGGLE024557,29,Salaried,5000.0,850.0000000000001,,0,10000,,,,0
KAGGLE024558,27,Salaried,4500.0,855.0,,0,10000,,,,1
KAGGLE024559,30,Salaried,6200.0,620.0,,0,7500,,,,0
KAGGLE024560,31,Salaried,6200.0,1054.0,,0,13000,,,,0
KAGGLE024561,27,Salaried,5700.0,684.0,,0,8000,,,,1
KAGGLE024562,32,Salaried,5000.0,850.0000000000001,,0,10000,,,,0
KAGGLE024563,29,Salaried,4500.0,855.0,,0,10000,,,,1
KAGGLE024564,28,Salaried,6216.666666666667,808.1666666666667,,0,9500,,,,0
KAGGLE024565,31,Salaried,6219.0,1243.8000000000002,,0,15000,,,,0
KAGGLE024566,34,Salaried,6225.0,1182.75,,0,14000,,,,0
KAGGLE024567,29,Salaried,5000.0,850.0000000000001,,0,10000,,,,0
KAGGLE024568,28,Salaried,6231.5,498.52000000000004,,0,6000,,,,0
KAGGLE024569,34,Salaried,5000.0,850.0000000000001,,0,10000,,,,0
KAGGLE024570,27,Salaried,6233.333333333333,1745.3333333333335,,0,21000,,,,0
KAGGLE024571,27,Salaried,5000.0,850.0000000000001,,0,10000,,,,0
KAGGLE024572,28,Salaried,5741.666666666667,1492.8333333333335,,0,18000,,,,1
KAGGLE024573,28,Salaried,6250.0,1000.0,,0,12000,,,,0
KAGGLE024574,29,Salaried,5000.0,850.0000000000001,,0,10000,,,,0
KAGGLE024575,27,Salaried,5011.0,851.87,,0,10000,,,,0
KAGGLE024576,29,Salaried,6250.0,1500.0,,0,18000,,,,0
KAGGLE024577,33,Salaried,5052.166666666667,808.3466666666667,,0,10000,,,,0
KAGGLE024578,30,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024579,29,Salaried,5083.333333333333,813.3333333333333,,0,10000,,,,0
KAGGLE024580,28,Salaried,6250.0,1250.0,,0,15000,,,,0
KAGGLE024581,35,Salaried,6250.0,625.0,,0,7600,,,,0
KAGGLE024582,27,Salaried,3600.0,324.0,,0,4000,,,,0
KAGGLE024583,34,Salaried,3666.6666666666665,330.0,,0,4000,,,,0
KAGGLE024584,33,Salaried,6250.0,500.0,,0,6000,,,,0
KAGGLE024585,32,Salaried,6250.0,1000.0,,0,12000,,,,0
KAGGLE024586,27,Salaried,6250.0,625.0,,0,7500,,,,0
KAGGLE024587,29,Salaried,6250.0,500.0,,0,6000,,,,0
KAGGLE024588,28,Salaried,3750.0,337.5,,0,4000,,,,0
KAGGLE024589,28,Salaried,6250.0,1375.0,,0,16800,,,,0
KAGGLE024590,35,Salaried,6250.0,312.5,,0,4000,,,,0
KAGGLE024591,27,Salaried,6250.0,312.5,,0,3500,,,,0
KAGGLE024592,29,Salaried,3250.0,325.0,,0,4000,,,,1
KAGGLE024593,28,Salaried,6250.0,1250.0,,0,15000,,,,0
KAGGLE024594,32,Salaried,6250.0,437.50000000000006,,0,5600,,,,0
KAGGLE024595,31,Salaried,3750.0,337.5,,0,4000,,,,0
KAGGLE024596,28,Salaried,5750.0,2395.5,,0,30000,,,,1
KAGGLE024597,27,Salaried,6250.0,562.5,,0,6625,,,,0
KAGGLE024598,30,Salaried,6250.0,1562.5,,0,18750,,,,0
KAGGLE024599,31,Salaried,6250.0,1375.0,,0,16500,,,,0
KAGGLE024600,30,Salaried,3766.6666666666665,339.0,,0,4000,,,,0
KAGGLE024601,29,Salaried,3767.0,339.03,,0,4000,,,,0
KAGGLE024602,35,Salaried,6250.0,1687.5,,0,20000,,,,0
KAGGLE024603,32,Salaried,6250.0,1187.5,,0,14000,,,,0
KAGGLE024604,27,Salaried,3789.0,341.01,,0,4000,,,,0
KAGGLE024605,33,Salaried,6250.0,500.0,,0,6000,,,,0
KAGGLE024606,32,Salaried,6250.0,1000.0,,0,12000,,,,0
KAGGLE024607,31,Salaried,5167.0,826.72,,0,10000,,,,0
KAGGLE024608,34,Salaried,6250.0,250.0,,0,3000,,,,0
KAGGLE024609,31,Salaried,5750.0,345.0,,0,4050,,,,1
KAGGLE024610,35,Salaried,5750.0,2127.5,,0,25500,,,,1
KAGGLE024611,29,Salaried,5250.0,840.0,,0,10000,,,,0
KAGGLE024612,29,Salaried,5250.0,840.0,,0,10000,,,,0
KAGGLE024613,33,Salaried,6250.0,2062.5,,0,25000,,,,0
KAGGLE024614,27,Salaried,5333.333333333333,853.3333333333333,,0,10000,,,,0
KAGGLE024615,32,Salaried,5333.333333333333,853.3333333333333,,0,10000,,,,0
KAGGLE024616,29,Salaried,6250.0,687.5,,0,8000,,,,0
KAGGLE024617,29,Salaried,6250.0,375.0,,0,4200,,,,0
KAGGLE024618,30,Salaried,5333.333333333333,853.3333333333333,,0,10000,,,,0
KAGGLE024619,28,Salaried,5333.333333333333,853.3333333333333,,0,10000,,,,0
KAGGLE024620,28,Salaried,5343.75,855.0,,0,10000,,,,0
KAGGLE024621,31,Salaried,6250.0,1125.0,,0,13800,,,,0
KAGGLE024622,29,Salaried,6250.0,687.5,,0,8000,,,,0
KAGGLE024623,31,Salaried,6250.0,250.0,,0,3000,,,,0
KAGGLE024624,29,Salaried,5375.0,860.0,,0,10000,,,,0
KAGGLE024625,29,Salaried,6250.0,750.0,,0,9000,,,,0
KAGGLE024626,32,Salaried,6250.0,437.50000000000006,,0,5000,,,,0
KAGGLE024627,28,Salaried,5383.333333333333,807.4999999999999,,0,10000,,,,0
KAGGLE024628,33,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024629,32,Salaried,6250.0,1312.5,,0,16000,,,,0
KAGGLE024630,31,Salaried,5408.333333333333,811.2499999999999,,0,10000,,,,0
KAGGLE024631,30,Salaried,6250.0,437.50000000000006,,0,5000,,,,0
KAGGLE024632,35,Salaried,4916.666666666667,835.8333333333335,,0,10000,,,,1
KAGGLE024633,30,Salaried,5416.666666666667,812.5,,0,10000,,,,0
KAGGLE024634,29,Salaried,6250.0,437.50000000000006,,0,5000,,,,0
KAGGLE024635,33,Salaried,5416.666666666667,812.5,,0,10000,,,,0
KAGGLE024636,27,Salaried,6250.0,1312.5,,0,16000,,,,0
KAGGLE024637,29,Salaried,6250.0,687.5,,0,8000,,,,0
KAGGLE024638,31,Salaried,6250.0,187.5,,0,2500,,,,0
KAGGLE024639,30,Salaried,5416.666666666667,812.5,,0,10000,,,,0
KAGGLE024640,27,Salaried,4887.5,293.25,,0,4000,,,,1
KAGGLE024641,28,Salaried,5416.666666666667,812.5,,0,10000,,,,0
KAGGLE024642,28,Salaried,5417.0,812.55,,0,10000,,,,0
KAGGLE024643,27,Salaried,5500.0,825.0,,0,10000,,,,0
KAGGLE024644,35,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024645,29,Salaried,5500.0,825.0,,0,10000,,,,0
KAGGLE024646,28,Salaried,5500.0,825.0,,0,10000,,,,0
KAGGLE024647,32,Salaried,5500.0,825.0,,0,10000,,,,0
KAGGLE024648,33,Salaried,5541.666666666667,831.25,,0,10000,,,,0
KAGGLE024649,35,Salaried,6250.0,750.0,,0,9000,,,,0
KAGGLE024650,31,Salaried,6250.0,1000.0,,0,12000,,,,0
KAGGLE024651,29,Salaried,6250.0,1437.5,,0,16950,,,,0
KAGGLE024652,27,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024653,30,Salaried,5600.166666666667,840.025,,0,10000,,,,0
KAGGLE024654,35,Salaried,5625.0,843.75,,0,10000,,,,0
KAGGLE024655,28,Salaried,4887.5,1417.375,,0,20000,,,,1
KAGGLE024656,29,Salaried,5666.666666666667,850.0,,0,10000,,,,0
KAGGLE024657,32,Salaried,5166.666666666667,826.6666666666667,,0,10000,,,,1
KAGGLE024658,29,Salaried,5666.666666666667,850.0,,0,10000,,,,0
KAGGLE024659,34,Salaried,6250.0,1687.5,,0,20000,,,,0
KAGGLE024660,34,Salaried,6250.0,687.5,,0,8000,,,,0
KAGGLE024661,30,Salaried,5666.666666666667,850.0,,0,10000,,,,0
KAGGLE024662,27,Salaried,5666.666666666667,850.0,,0,10000,,,,0
KAGGLE024663,34,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024664,28,Salaried,5708.0,856.1999999999999,,0,10000,,,,0
KAGGLE024665,29,Salaried,5708.333333333333,856.2499999999999,,0,10000,,,,0
KAGGLE024666,30,Salaried,5715.0,857.25,,0,10000,,,,0
KAGGLE024667,29,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024668,34,Salaried,5767.0,807.3800000000001,,0,10000,,,,0
KAGGLE024669,30,Salaried,6250.0,1250.0,,0,15000,,,,0
KAGGLE024670,33,Salaried,6250.0,1000.0,,0,12000,,,,0
KAGGLE024671,27,Salaried,5833.333333333333,816.6666666666667,,0,10000,,,,0
KAGGLE024672,29,Salaried,6250.0,500.0,,0,6125,,,,0
KAGGLE024673,28,Salaried,5750.0,1265.0,,0,15000,,,,1
KAGGLE024674,31,Salaried,5833.333333333333,816.6666666666667,,0,10000,,,,0
KAGGLE024675,33,Salaried,6250.0,1437.5,,0,17000,,,,0
KAGGLE024676,29,Salaried,5833.333333333333,816.6666666666667,,0,10000,,,,0
KAGGLE024677,35,Salaried,5833.333333333333,816.6666666666667,,0,10000,,,,0
KAGGLE024678,27,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024679,32,Salaried,6250.0,437.50000000000006,,0,5000,,,,0
KAGGLE024680,35,Salaried,5833.333333333333,816.6666666666667,,0,10000,,,,0
KAGGLE024681,28,Salaried,5833.333333333333,816.6666666666667,,0,10000,,,,0
KAGGLE024682,28,Salaried,6250.0,1312.5,,0,16000,,,,0
KAGGLE024683,27,Salaried,5833.333333333333,816.6666666666667,,0,10000,,,,0
KAGGLE024684,35,Salaried,5863.333333333333,820.8666666666667,,0,10000,,,,0
KAGGLE024685,30,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024686,30,Salaried,6250.0,687.5,,0,8000,,,,0
KAGGLE024687,32,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024688,29,Salaried,6250.0,312.5,,0,4000,,,,0
KAGGLE024689,27,Salaried,5918.333333333333,828.5666666666667,,0,10000,,,,0
KAGGLE024690,33,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024691,30,Salaried,6250.0,1250.0,,0,15000,,,,0
KAGGLE024692,29,Salaried,4887.5,195.5,,0,3000,,,,1
KAGGLE024693,29,Salaried,5958.333333333333,834.1666666666667,,0,10000,,,,0
KAGGLE024694,29,Salaried,6250.0,1000.0,,0,12000,,,,0
KAGGLE024695,33,Salaried,6250.0,1000.0,,0,12000,,,,0
KAGGLE024696,31,Salaried,6250.0,1000.0,,0,12000,,,,0
KAGGLE024697,30,Salaried,6250.0,1750.0000000000002,,0,21000,,,,0
KAGGLE024698,30,Salaried,5500.0,825.0,,0,10000,,,,1
KAGGLE024699,30,Salaried,6000.0,840.0000000000001,,0,10000,,,,0
KAGGLE024700,34,Salaried,6000.0,840.0000000000001,,0,10000,,,,0
KAGGLE024701,28,Salaried,6250.0,875.0000000000001,,0,10500,,,,0
KAGGLE024702,27,Salaried,6250.0,312.5,,0,4000,,,,0
KAGGLE024703,34,Salaried,6250.0,500.0,,0,6000,,,,0
KAGGLE024704,28,Salaried,5500.0,825.0,,0,10000,,,,1
KAGGLE024705,27,Salaried,6250.0,2062.5,,0,25000,,,,0
KAGGLE024706,29,Salaried,6250.0,375.0,,0,4200,,,,0
KAGGLE024707,28,Salaried,5750.0,2070.0,,0,25000,,,,1
KAGGLE024708,34,Salaried,6083.333333333333,851.6666666666667,,0,10000,,,,0
KAGGLE024709,32,Salaried,6083.333333333333,851.6666666666667,,0,10000,,,,0
KAGGLE024710,32,Salaried,6250.0,1687.5,,0,20000,,,,0
KAGGLE024711,28,Salaried,6250.0,812.5,,0,9600,,,,0
KAGGLE024712,28,Salaried,6166.666666666667,863.3333333333335,,0,10000,,,,0
KAGGLE024713,33,Salaried,6166.666666666667,863.3333333333335,,0,10000,,,,0
KAGGLE024714,33,Salaried,6210.0,807.3000000000001,,0,10000,,,,0
KAGGLE024715,27,Salaried,6250.0,1687.5,,0,20150,,,,0
KAGGLE024716,33,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024717,28,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024718,35,Salaried,6250.0,2062.5,,0,25000,,,,0
KAGGLE024719,27,Salaried,6250.0,687.5,,0,8500,,,,0
KAGGLE024720,29,Salaried,6250.0,1187.5,,0,14400,,,,0
KAGGLE024721,32,Salaried,6250.0,1812.4999999999998,,0,22000,,,,0
KAGGLE024722,32,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024723,32,Salaried,6250.0,187.5,,0,2000,,,,0
KAGGLE024724,30,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024725,27,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024726,34,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024727,27,Salaried,6250.0,1937.5,,0,23200,,,,0
KAGGLE024728,34,Salaried,4887.5,830.8750000000001,,0,12000,,,,1
KAGGLE024729,32,Salaried,6250.0,1250.0,,0,15000,,,,0
KAGGLE024730,31,Salaried,6250.0,1312.5,,0,15600,,,,0
KAGGLE024731,30,Salaried,6250.0,1250.0,,0,15000,,,,0
KAGGLE024732,28,Salaried,6250.0,1687.5,,0,20000,,,,0
KAGGLE024733,28,Salaried,6250.0,500.0,,0,6000,,,,0
KAGGLE024734,27,Salaried,6250.0,1500.0,,0,18000,,,,0
KAGGLE024735,31,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024736,28,Salaried,6250.0,812.5,,0,9800,,,,0
KAGGLE024737,29,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024738,28,Salaried,6437.5,836.875,,0,10000,,,,0
KAGGLE024739,31,Salaried,5064.583333333333,709.0416666666667,,0,10000,,,,1
KAGGLE024740,31,Salaried,6250.0,687.5,,0,8000,,,,0
KAGGLE024741,34,Salaried,6250.0,687.5,,0,8400,,,,0
KAGGLE024742,29,Salaried,6250.0,1000.0,,0,12000,,,,0
KAGGLE024743,32,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024744,31,Salaried,6542.0,850.46,,0,10000,,,,0
KAGGLE024745,35,Salaried,6583.333333333333,855.8333333333334,,0,10000,,,,0
KAGGLE024746,33,Salaried,6250.0,312.5,,0,4000,,,,0
KAGGLE024747,28,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE024748,28,Salaried,6600.0,858.0,,0,10000,,,,0
KAGGLE024749,29,Salaried,6666.666666666667,866.6666666666667,,0,10000,,,,0
KAGGLE024750,30,Salaried,5750.0,690.0,,0,8500,,,,1
KAGGLE024751,34,Salaried,6666.666666666667,866.6666666666667,,0,10000,,,,0
KAGGLE024752,28,Salaried,6250.0,625.0,,0,7200,,,,0
KAGGLE024753,31,Salaried,6250.0,1687.5,,0,20000,,,,0
KAGGLE024754,31,Salaried,6666.666666666667,866.6666666666667,,0,10000,,,,0
KAGGLE024755,27,Salaried,6250.0,500.0,,0,6000,,,,0
KAGGLE024756,27,Salaried,6250.0,375.0,,0,4200,,,,0
KAGGLE024757,27,Salaried,6250.0,687.5,,0,8000,,,,0
KAGGLE024758,33,Salaried,6250.0,1250.0,,0,15000,,,,0
KAGGLE024759,34,Salaried,6250.0,562.5,,0,6500,,,,0
KAGGLE024760,31,Salaried,6666.666666666667,866.6666666666667,,0,10000,,,,0
KAGGLE024761,27,Salaried,6250.0,312.5,,0,3900,,,,0
KAGGLE024762,27,Salaried,4887.5,537.625,,0,7500,,,,1
KAGGLE024763,28,Salaried,6250.0,1250.0,,0,15250,,,,0
KAGGLE024764,33,Salaried,6250.0,500.0,,0,6000,,,,0
KAGGLE024765,29,Salaried,6250.0,250.0,,0,3000,,,,0
KAGGLE024766,30,Salaried,5750.0,1150.0,,0,14000,,,,1
KAGGLE024767,31,Salaried,6666.666666666667,866.6666666666667,,0,10000,,,,0
KAGGLE024768,27,Salaried,6250.0,1750.0000000000002,,0,21000,,,,0
KAGGLE024769,27,Salaried,6250.0,625.0,,0,7500,,,,0
KAGGLE024770,29,Salaried,5750.0,2070.0,,0,25000,,,,1
KAGGLE024771,27,Salaried,6667.0,800.04,,0,10000,,,,0
KAGGLE024772,35,Salaried,6250.0,437.50000000000006,,0,5000,,,,0
KAGGLE024773,35,Salaried,6667.0,800.04,,0,10000,,,,0
KAGGLE024774,30,Salaried,6750.333333333333,810.04,,0,10000,,,,0
KAGGLE024775,27,Salaried,6274.0,1505.76,,0,18050,,,,0
KAGGLE024776,32,Salaried,6277.75,1255.5500000000002,,0,15000,,,,0
KAGGLE024777,27,Salaried,6283.333333333333,502.66666666666663,,0,6000,,,,0
KAGGLE024778,27,Salaried,6291.666666666667,755.0,,0,9000,,,,0
KAGGLE024779,28,Salaried,6291.666666666667,314.58333333333337,,0,3500,,,,0
KAGGLE024780,35,Salaried,6297.75,1826.3474999999999,,0,22000,,,,0
KAGGLE024781,29,Salaried,6916.666666666667,830.0,,0,10000,,,,0
KAGGLE024782,27,Salaried,6300.0,2079.0,,0,25000,,,,0
KAGGLE024783,28,Salaried,6917.0,830.04,,0,10000,,,,0
KAGGLE024784,28,Salaried,5498.666666666667,714.8266666666667,,0,10000,,,,1
KAGGLE024785,27,Salaried,6305.833333333333,819.7583333333333,,0,10000,,,,0
KAGGLE024786,30,Salaried,6307.416666666667,819.9641666666668,,0,10000,,,,0
KAGGLE024787,33,Salaried,6307.75,1829.2475,,0,22000,,,,0
KAGGLE024788,27,Salaried,6498.0,844.74,,0,10000,,,,1
KAGGLE024789,29,Salaried,4946.166666666667,692.4633333333335,,0,9600,,,,1
KAGGLE024790,27,Salaried,6321.0,316.05,,0,4000,,,,0
KAGGLE024791,33,Salaried,6500.0,845.0,,0,10000,,,,1
KAGGLE024792,30,Salaried,4958.083333333333,1189.9399999999998,,0,17000,,,,1
KAGGLE024793,29,Salaried,6333.0,696.63,,0,8000,,,,0
KAGGLE024794,32,Salaried,7038.0,844.56,,0,10000,,,,0
KAGGLE024795,33,Salaried,7083.0,849.9599999999999,,0,10000,,,,0
KAGGLE024796,27,Salaried,7083.0,849.9599999999999,,0,10000,,,,0
KAGGLE024797,29,Salaried,6333.333333333333,2343.333333333333,,0,28000,,,,0
KAGGLE024798,33,Salaried,7083.333333333333,849.9999999999999,,0,10000,,,,0
KAGGLE024799,30,Salaried,7083.333333333333,849.9999999999999,,0,10000,,,,0
KAGGLE024800,27,Salaried,6333.333333333333,506.66666666666663,,0,6400,,,,0
KAGGLE024801,28,Salaried,5833.333333333333,758.3333333333334,,0,9000,,,,1
KAGGLE024802,34,Salaried,7083.333333333333,849.9999999999999,,0,10000,,,,0
KAGGLE024803,30,Salaried,7083.333333333333,849.9999999999999,,0,10000,,,,0
KAGGLE024804,27,Salaried,6333.333333333333,1013.3333333333333,,0,12000,,,,0
KAGGLE024805,35,Salaried,6333.333333333333,823.3333333333334,,0,10000,,,,0
KAGGLE024806,30,Salaried,6333.333333333333,506.66666666666663,,0,6250,,,,0
KAGGLE024807,27,Salaried,7104.0,852.48,,0,10000,,,,0
KAGGLE024808,27,Salaried,6333.333333333333,823.3333333333334,,0,10000,,,,0
KAGGLE024809,29,Salaried,7333.333333333333,806.6666666666666,,0,10000,,,,0
KAGGLE024810,27,Salaried,7333.333333333333,806.6666666666666,,0,10000,,,,0
KAGGLE024811,31,Salaried,7416.666666666667,815.8333333333334,,0,10000,,,,0
KAGGLE024812,27,Salaried,7492.0,824.12,,0,10000,,,,0
